Airport Name,Zipcode
Davis Airport,None
Lesesne Airport,None
Rockys Place Airport,None
Culp Airport,None
Skalitsky Airport,None
Hahns Airport,None
6666 Ranch Airport,None
Douglas Flying Service Private Airport,None
Weakleys Field,None
Dripping Springs Farm Airport,None
Worrell Airport,None
Dauenhauer Field Airport,None
Rabb And Nobra Airport,None
Circle M Ranch Airport,None
Drewery Airport,None
Whitfield Airport,None
Jtj Ranch Airport,None
Stovall Ranch Nr 4 Airport,None
Hinsdale Airport,None
Hogeland Airport,None
Loury Lester Airpark,None
Gower Field,None
Wilding Farm Airport,None
Carr Airport,None
Saxon Airport,None
Dolata Airport,None
Walnut Wash Airport,None
Airwolfe Airport,None
Mullins Landing Airport,None
Cannon Aviation Airport,None
Harmony Field,None
Moorestown Airpark,None
St Helen Airport,None
Randal Field,None
Amargosa Airport,None
Titus Field,None
Nasby Airport,None
Vine Grove Airport,None
Washington Field,None
Martindale Executive Airpark,None
Surette Heliport,None
Old 66 Strip,None
Mead Flying Service Airport,None
Burnt Chimney Airport,None
Restoration Ranch Airport,None
Gunnersfield Ranch Airport,None
Morgan Airfield,None
Stonehenge Airport,None
K & D Airport,None
Neuwirth Airstrip,None
Schulteis Field,None
Iron Mountain Pumping Plant Airport,None
Idler Bro's Airport,None
Gutwein Airport,None
Foley Airport,None
Northwoods Airport,None
Bardwell Airstrip,None
Sunnys Field Airport,None
J&J Airport,None
Chaparrosa Ranch Airport,None
Windhaven Airport,None
Dogwood Airport,None
Bear Valley STOLport,None
Julian Hinds Pump Plant Airstrip,None
Woods STOLport,None
Brooks Field,None
Sky-Go Farms Airport,None
Bornmann Field,None
Thompson Drag Raceway Airport,None
Gilbert Airport,None
Frerich Ranch Airport,None
Puviaq Airport,None
Rancho San Marcos Airport,None
Di Giorgio Ranch Landing Strip,None
Westberg-Rosling Farms Airport,None
Clarksville Airport,None
Tucker Farms Airport,None
Koala-T-Field Airport,None
Bendigo Airport,None
Horizon Airport,None
Glass Ranch Airport,None
Flat Top Ranch Airport,None
Blowout Bench Airport,None
The Bluffs Airport,None
P W Johnson Memorial Airport,None
Bethany Memorial Airport,None
Hisle Field,None
Hausmann Airport,None
Jurgens Airstrip,None
Heaton Airport,None
Reiss Game Farm Airport,None
Longhorn Field,None
Womack Farm Airport,None
Leona Ranch Airport,None
Port Elsner Airport,None
Dickson Field,None
Nicholson Airport,None
Pogo Mine Airstrip,None
Hoy Airstrip,None
Peavy Farms Airport,None
Buzzard's Roost Airport,None
Walnut Creek Airport,None
Canadian River Ranch Airport,None
Big Tank Ranch Airport,None
Spanish Oaks Airport,None
Heineck Farm Airport,None
Nakeen Airport,None
Tidewater Bluffs Airport,None
Baker & Hall Airport,None
Briggs Brothers Airfield,None
Klamar Field,None
Flying R Ranch Airport,None
Woods Airport,None
Camp Friendship Airfield,None
Mac's Field,None
Pomona Landing Airport,None
Eric's Field Airport,None
Hagens Private Airport,None
Flying F Airport,None
Crowley Ranch Airstrip,None
Hilldale Airport,None
Smith Aviation Inc Airport,None
Huttunen Strip,None
Franke Field,None
Brennand Airport,None
Paul Field,None
Dunham Private Airport,None
Little Britain Airport,None
Arrowhead Airport,None
Tallows Field,None
Silverton Municipal Airport,None
Art Z Airport,None
Snettisham Airport,None
Gaede Airport,None
Dahler Homestead Airport,None
Hess Airport,None
Peterson Field,None
Ward's Airport,None
Verser's Landing Airport,None
RBC Airport,None
Riddell Field,None
Hampton Airfield,None
Paradise Lakes Airport,None
West Side Field Station Airport,None
Du Bois Ranch Airport,None
Geyser Ranch Airport,None
Parkland Airport,None
Dave Nash Ranch Airport,None
Hawkins Ranch Airport,None
Lindys Airpark,None
Vantage View Airport,None
Sugar Loaf Shores Airport,None
Berry Grove Airport,None
Drake Ranch Airport,None
Estherbrook Aerodrome,None
Haller Airpark,None
Mussman Airport,None
Cody Port RLA Restricted Landing Area,None
Flying Crown Airport,None
Myers Farm Airport,None
Koppie Airport,None
Bent Nail Ranch Airport,None
Evans Airport,None
Shaw Aerial Spraying Airport,None
Valverda Strip,None
Birdwin Airport,None
Habetz Airport,None
Gladney Airport,None
Jasper County Flying Club Airport,None
Bakers Strip,None
Dahler Airport,None
Mc Crory/Morton Airport,None
Boomers Field,None
Kent Fort Manor Airport,None
Tilghman Whipp Airport,None
Thrall Lake Airport,None
Wightman Airport,None
Letts Field,None
Caldbeck Field,None
Willis Airport,None
Princeton-Kauffman Memorial Airport,None
Bevill Airport,None
Mac's Field,None
Clark Airport,None
Eagle Crest Estates Airport,None
Petes Airport,None
Spitfire Aerodrome,None
Undlin Airstrip,None
Ingebretson Airspray Airport,None
Stag Air Park,None
Kenly Airport,None
Crooked Creek Airport,None
Buchmiller Airport,None
Haugen's Airport,None
Forest Airport,None
Lierley Farms Airport,None
Merchant Homestead Airport,None
Dave's Aerodrome,None
Ridge Road West Airport,None
Morin Airport,None
Campis Airport,None
Obi One Airport,None
Bea-D Airport,None
Scott Airport,None
Arnold Airstrip,None
Basl Hill Farms Airport,None
Honald Ranch Airport,None
Inshallah International Airport,None
Parson Landing Airport,None
Charles G. Kalko Airport,None
Orson Field,None
Lenzner Farm Airport,None
Bailes Airport,None
Wisdom Airport,None
Ross International Airport,None
Freedom Field,None
Field's Field,None
Quarterway Airport,None
Weber Ranch Airport,None
Kelley Crop Service Airport,None
Cage Ranch Airport,None
Lometa Air Strip,None
Flying J Ranch Airport,None
Carlisle Airport,None
Stovall Ranch Nr 1 Airport,None
Trulock Ranch Field,None
Boening Brothers Airport,None
Blue Bird Field,None
Pegasus Field,None
Alison Air Park,None
Hicks Airport,None
Tom Danaher Airport,None
Ryan Aerodrome,None
Flying K Airport,None
Morgan Airport,None
Richey Airport,None
Hannah Field,None
West Wind Airport,None
Mc Whorter Ranch Airport,None
Turkey Bluff Airport,None
Thompsonville Airport,None
Lone Hickory Airport,None
Brady Ranch Airport,None
Tri-City Airport,None
Murphy's Landing Airport,None
Martin Airport,None
Gilley's Airport,None
Seiferd Field,None
May Airport,None
R & R Farms Airport,None
Hanny Beaver Airpark Inc Airport,None
Resaca Airstrip,None
Holly Springs Airport,None
Spring Creek Airport,None
Mc Kinley Country Airport,None
Smith's Strip,None
Flyin Tiger Airport,None
Lucky Lairds Landing Airport,None
Ewen Landing Field,None
Millers Airstrip,None
Bunger Field,None
Diamond A Ranch Airport,None
Wagontire Airport,None
Horn Ranch Airport,None
Ferguson Airport,None
Fort Bragg Airport,None
Skeen Ranch Airport,None
Silvernails Field,None
Frame Field,None
Root Field,None
Brock Airpark,None
Goodenough Airport,None
Miller Aeroplane Field,None
King Ranch Airport,None
Adams Strip,None
Tamarack Springs Ranch Airport,None
Texas A And M Flight Test Station Airport,None
Jones Airport,None
Rossi's Farm Airport,None
Rooster Field,None
Cotton Field,None
D and B Airpark,None
Lang Ranch Airport,None
Bloomfield Municipal Airport,None
Thomas Farms Airport,None
Deer Run Airpark,None
Meyers Freedom Flight Hardy Airport,None
Tounshendeaux Airport,None
Huscher Field,None
Krumenacker Airport,None
Old Kingsbury Aerodrome,None
Soldier Bar US Forest Service Airport,None
Ganado Airport,None
Cub Bear Airport,None
Goacher Airport,None
Lazy W Airport,None
Country Landings Airport,None
Craig Craft Airport,None
Flying J Airport,None
Gesin Ranches Airport,None
Young's Strip,None
Seigfried Halfpap Airport,None
Knox Landing Airport,None
Waltman Airport,None
Rose Field Airport,None
Cottonwood Farm Airport,None
Dutch Landing Strip,None
Grapevine Airstrip,None
Palmyra Municipal Airport,None
Hinde Airport,None
Beaver Creek Airport,None
Goodman Strip,None
Ensor Field,None
Zelazny Airport,None
Mc Coy Airport,None
Piney Creek Airport,None
Belmont Farm Airport,None
Hawk's Nest Airport,None
Nicolet Airport,None
Lincoln Village Airpark,None
Swanson Ranch Nr 2 Airport,None
Vallery Airport,None
Norman Airport,None
Strickland Field,None
George Airport,None
Circle C Airport,None
Mucky Flat Airport,None
Soaring Club of Houston Gliderport,None
Carter Ranch Airport,None
Aero-Bee Ranch Airstrip,None
Tuschen Airport,None
Jacobus Field,None
Carty's Airstrip,None
Roland Norton Memorial Airstrip,None
Fort Crosby Airport,None
Little Susitna Airport,None
North Cubs Strip Airport,None
Tok 2 Airport,None
Charles C Killough Field,None
Fricks Field Airport,None
Hargrove Airport,None
Lizzy Lizard Airport,None
Twin Mountain Airport,None
Nichols Farms Airport,None
Lucchetti Ranch Airport,None
Moller Airport,None
Bland Field,None
East Moore Field,None
Widner Airport,None
Pine View Airport,None
The Flying Horseman Airport,None
Lykes Brighton Airport,None
Hutson Airfield,None
Back Achers Airport,None
Koons Airport,None
S & S Landing Strip,None
Etowah Bend Gliderport,None
Falcons Aerie Airport,None
Lewis And Clark Airstrip,None
Norris Field,None
Kirkpatrick Airport,None
Butler Hill RLA Restricted Landing Area,None
O'Connor Field,None
Kilsoquah Farm Airport,None
Bucklin Airport,None
Morgan Farms Airport,None
Neu Field,None
Davis Airfield,None
Cherry Hill Airport,None
Battle Field,None
Nance Airport,None
Harrison Farm Airport,None
Deerfield Airport,None
Mattawan Airpark,None
Cupp/Sjvs Landing Strip,None
Breezy Point Airport,None
Minske Field,None
Curtis Field,None
Joan Lake Airport,None
Cayton Pony Express Airport,None
Henderson Airport,None
Godspeed Airpark,None
Dean Field,None
Summey Airpark,None
Lake Ridge Aero Park Airport,None
W.N.C. Air Museum Airport,None
Heyde Airport,None
J Vining Airport,None
P & R Airport,None
Mariaville Aerodrome,None
Warner Airstrip,None
Bald Eagle Field,None
Allen Airport,None
Baker Airstrip,None
Numidia Airport,None
J F T Airport,None
Turtle Rock Airstrip,None
Enterprise Municipal Airport,None
John B Connally Ranch Airport,None
Flying X River Ranch Airport,None
Wall Flying Service Airport,None
J-Bar Ranch Airport,None
Lopez Ranch Airport,None
H & F Properties Airport,None
Carter Ranch STOLport,None
Tradewind Agricultural Airport,None
Raby Airpark,None
Flaglor Airport,None
Short Creek Airport,None
Field of Dreams Ultralightport,None
Bull Run Airport,None
Retta Airport,None
Wyatt 3-Rivers Airport,None
Strait Ranch Airport,None
Hub Field,None
Freeman Ranch Airport,None
Harper Airport,None
Sand Springs Strip,None
Scobey Border Station /East Poplar International/ Airport,None
Spotted Bear /Usfs/ Airport,None
Canyon Ferry Airport,None
Dove Creek Airport,None
R & K Skyranch Airport,None
Flying B Airport,None
Christensen Field,None
Wood Airport,None
Rachal Airport,None
Rust Field,None
Diamond M Ranch Airport,None
Missouri Valley Airport,None
Baney's Airport,None
The Homestead Airport,None
Callaghan Ranch Airport,None
Hen & Bacon Airport,None
Sauk-Prairie Airport,None
Turtle Lake Municipal Airport,None
Britts Crosswind Airport,None
Paisano Ranch Airport,None
Miller Airport,None
Moronis Airport,None
H R Weisser Airport,None
Drennan Farm Airport,None
New Quarter Farm Airport,None
Ohlendorf Airport,None
Lund Airport,None
Knollwood Farm Airport,None
Shelby Air Service Airport,None
Masonry Field,None
Gay Airport,None
Longbird Airport,None
Harris Airport,None
Gilbert Field,None
Adams Private Airport,None
Smith Field,None
Ray's Roost Airport,None
Reece Field,None
River Bend Ranch Airport,None
Highview Farms Airport,None
Wishkah River Ranch Airport,None
Nome City Field,None
Mann Ranch Airport,None
South Point Airport,None
Henderson Airport,None
Stewart Field,None
W Meeks Ranch Airport,None
Cummings Airfield,None
Thunder Creek Airport,None
Blue Ridge Field,None
Rob Airport,None
Buck Hollar Airport,None
Black Diamond Airport,None
Fox River Airport,None
Wings Field,None
Kramer Airport,None
Mike's Place Airport,None
Cable Creek Ranch Airport,None
Bodine Airport,None
Mount Bakewell Airfield,None
Brown Field,None
Jim & Julie's Airport,None
High Ridge Association Airport,None
Siller Bros Inc Airport,None
Crazy Horse Municipal Airport,None
Love Field,None
Clear View Farm Airport,None
Gary's Airport,None
Cabin Creek Landing Airport,None
Walser Strip,None
Singleton Airport,None
Basin City Airfield,None
Genoa Municipal Airport,None
Sebewaing Airport,None
Greaton Airfield,None
Woodliff Airpark,None
Sobolik Airport,None
Krenzers Airport,None
Candy Lake Estate Airport,None
Pleasant Hill Airport,None
Hilltop Airport,None
Smith's International Airport,None
Eagletail Ranch Airport,None
El Mirage Field Adelanto Airport,None
Rock Creek Airport,None
Lawson Field,None
Denton Farms Airport,None
Hibbard's Airport,None
Nielsen Airport,None
Anderson Airport,None
Xingu Airstrip,None
Greeley Municipal Airport,None
Ugashik Airport,None
Shiflet Field,None
Airkat Airpark,None
Totatlanika River Airport,None
Sports Mans Paradise Airport,None
Kako Airport,None
Arctic Angel Airport,None
Sky Harbor Airport,None
Leisurewood Airstrip Owners Assoc Airport,None
Wolf Track Airport,None
Tango 7 Airport,None
Marlboro Airport,None
North Valley Airport,None
Blair Strip,None
D Bar D Airport,None
Beaugh Airport,None
Blackwater Creek Ultralightport,None
Fort Atkinson Plantation Airpark,None
Buffalo Airfield,None
Pine Hill Airport,None
Brown Field,None
Lowell Field,None
Chinaberry Ranch Airport,None
Neely Farms Airport,None
Shaffer Airport,None
Cruzan Field,None
Weishaupt Airport,None
Garrard Airport,None
Zupancic Field,None
Schertz Field,None
Wilroads Gardens Airport,None
Lundgren Hereford Ranch Airport,None
Miller Airport,None
Dmh Airport,None
Norris Airstrip,None
Chandler Airport,None
Skyline Airpark,None
Townley Farms Airport,None
Bayou Meadows Airport,None
4B Ranch Airport,None
G W Farm Airport,None
Merill L Harris Field,None
Hindman Airport,None
Beets Airport,None
Monger Airport,None
Mc Kenna Airport,None
Raleigh East Airport,None
Flyers Airpark,None
Willow Creek Airport,None
Elliott Farms Airport,None
El-Co Airport,None
Johnston Field,None
Dog Leg Airport,None
Buie Field,None
Gilmer Airport,None
Jenkins Airport,None
Bender Airport,None
Toussaint Airpark,None
Ferrell Airport,None
Brothers Aviation Airport,None
Diamond C Ranch Airport,None
Lafferty Field,None
Shaniko Ranch Airport,None
King's Airport,None
Lance Airport,None
J T Willie Airport,None
Manor Landing Airport,None
Beaman Airport,None
Taylor Ranch Airport,None
Twin Acres Airport,None
Thorp Airport,None
Tanner's Airport,None
Kalt Ranch Airport,None
Rocky Creek Ranch Airport,None
Flying G H Ranch Airport,None
Flying H Ranch Airport,None
Beggs Ranch Airport,None
Hitex Private Airport,None
Wilsall Airport,None
Holly Point Airport,None
Crippen Creek Farm Airport,None
Franwood Farms Inc. Airport,None
Baublitz Commercial Airport,None
Black Otter Airport,None
Buchholz Farm Airport,None
Kitty Hawk Estates Airport,None
Courtney Plummer Airport,None
Coloma Municipal Airport,None
Beaver Creek Airport,None
Mc Keon Aviation Airport,None
Kitten Farm Private Airport,None
Bowstring Airport,None
East Gull Lake Airport,None
Barron Municipal Airport,None
Levelock Airport,None
Lawing Airport,None
Dixie US Forest Service Airport,None
Bold Airport,None
Adin Airport,None
Tuntutuliak Airport,None
Twin Hills Airport,None
Harlequin Lake Airport,None
Situk Airport,None
Tanis Mesa Airport,None
